date,city,weather_desc,temp_min_c,temp_max_c,humidity_pct,wind_kph,precip_mm,precip_prob,alerts,events
2023-05-23,"Constantine, DZ",sunny,20.8,31.2,48.0,9.0,0.0,0.077,,"[{'start_time_local': '20:45', 'event_type': 'football_final', 'title': 'hopeful Derby — Lubbock vs Port Anyashire', 'description': 'High-profile local derby match.', 'channel_focus': 'delivery', 'tags': 'football|derby|sports|prime'}]"
2023-05-24,"Constantine, DZ",sunny,10.0,19.5,77.0,12.0,0.0,0.13,,"[{'start_time_local': '', 'event_type': 'politics', 'title': 'Municipal Council Budget Review', 'description': 'Administrative matters.', 'channel_focus': 'pickup', 'tags': 'politics|civics'}, {'start_time_local': '17:00', 'event_type': 'football_match', 'title': 'League Match — Shannyburgh vs Zoilaborough', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2023-05-25,"Constantine, DZ",cloudy,3.4,14.4,94.0,14.0,0.0,0.194,,[]
2023-05-26,"Constantine, DZ",sunny,20.3,28.9,55.0,11.0,0.0,0.222,,"[{'start_time_local': '16:49', 'event_type': 'tech_news', 'title': 'Regional Tech Meetup', 'description': 'Infrastructure upgrade.', 'channel_focus': 'all', 'tags': 'tech|events'}, {'start_time_local': '20:00', 'event_type': 'football_match', 'title': 'League Match — Waltham vs South Neldamouth', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2023-05-27,"Constantine, DZ",sunny,20.9,29.8,54.0,17.0,0.0,0.207,,"[{'start_time_local': '15:00', 'event_type': 'football_final', 'title': 'Cup Final — Gretchenhaven vs New Marcusworth', 'description': 'Cup final night draws bigger gatherings at home.', 'channel_focus': 'delivery', 'tags': 'football|final|sports|national'}, {'start_time_local': '21:00', 'event_type': 'football_match', 'title': 'League Match — Johathanfield vs Kamronport', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2023-05-28,"Constantine, DZ",cloudy,4.5,10.0,95.0,13.0,0.0,0.14,,[]
2023-05-29,"Constantine, DZ",cloudy,8.8,21.9,87.0,9.0,0.0,0.154,,[]
2023-05-30,"Constantine, DZ",sunny,24.2,37.8,55.0,22.0,0.0,0.201,,[]
2023-05-31,"Constantine, DZ",heatwave,10.3,25.5,61.0,10.0,0.0,0.0,heatwave_alert,"[{'start_time_local': '00:00', 'event_type': 'weather_alert', 'title': 'Heatwave Alert', 'description': 'Unusually high temperatures expected. Night orders may shift later; dine-in may decrease.', 'channel_focus': 'delivery', 'tags': 'weather|heatwave|alert'}, {'start_time_local': '20:45', 'event_type': 'football_match', 'title': 'League Match — Bellevue vs Margiecester', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2023-06-01,"Constantine, DZ",heatwave,12.8,21.7,44.0,31.0,0.0,0.143,heatwave_alert,"[{'start_time_local': '', 'event_type': 'celebrity', 'title': 'Local Artist Releases Single', 'description': 'Cultural release.', 'channel_focus': 'all', 'tags': 'entertainment|culture'}, {'start_time_local': '00:00', 'event_type': 'weather_alert', 'title': 'Heatwave Alert', 'description': 'Unusually high temperatures expected. Night orders may shift later; dine-in may decrease.', 'channel_focus': 'delivery', 'tags': 'weather|heatwave|alert'}]"
2023-06-02,"Constantine, DZ",sunny,11.2,22.7,56.0,17.0,0.0,0.097,,[]
2023-06-03,"Constantine, DZ",sunny,15.9,26.1,69.0,14.0,0.0,0.021,,"[{'start_time_local': '17:30', 'event_type': 'football_match', 'title': 'League Match — Elmorechester vs Hayesfort', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2023-06-04,"Constantine, DZ",sunny,14.2,27.1,59.0,14.0,0.0,0.158,,[]
2023-06-05,"Constantine, DZ",sunny,18.1,27.4,64.0,11.0,0.0,0.0,,[]
2023-06-06,"Constantine, DZ",sunny,20.4,31.3,67.0,15.0,0.0,0.0,,[]
2023-06-07,"Constantine, DZ",sunny,21.2,33.0,62.0,14.0,0.0,0.096,,[]
2023-06-08,"Constantine, DZ",sunny,23.5,35.3,69.0,15.0,0.0,0.0,,[]
2023-06-09,"Constantine, DZ",sunny,21.6,32.6,58.0,15.0,0.0,0.056,,"[{'start_time_local': '17:30', 'event_type': 'football_match', 'title': 'League Match — North Lenna vs Jacobsport', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2023-06-10,"Constantine, DZ",cloudy,4.6,15.8,95.0,14.0,0.0,0.087,,"[{'start_time_local': '15:00', 'event_type': 'football_match', 'title': 'League Match — West Enolaville vs New Fabiolafort', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2023-06-11,"Constantine, DZ",cloudy,13.7,20.6,86.0,19.0,0.0,0.183,,[]
2023-06-12,"Constantine, DZ",sunny,23.9,36.5,40.0,8.0,0.0,0.008,,[]
2023-06-13,"Constantine, DZ",sunny,9.8,21.6,63.0,19.0,0.0,0.005,,[]
2023-06-14,"Constantine, DZ",sunny,1.0,15.8,85.0,20.0,0.0,0.231,,[]
2023-06-15,"Constantine, DZ",sunny,19.4,28.0,59.0,19.0,0.0,0.103,,[]
2023-06-16,"Constantine, DZ",sunny,26.1,30.3,53.0,15.0,0.0,0.077,,[]
2023-06-17,"Constantine, DZ",sunny,7.3,17.4,78.0,18.0,0.0,0.112,,"[{'start_time_local': '21:00', 'event_type': 'football_match', 'title': 'League Match — Edinburg vs Bedford', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2023-06-18,"Constantine, DZ",cloudy,10.5,20.5,89.0,12.0,0.0,0.108,,[]
2023-06-19,"Constantine, DZ",sunny,25.5,30.4,45.0,8.0,0.0,0.076,,[]
2023-06-20,"Constantine, DZ",sunny,16.9,23.1,61.0,8.0,0.0,0.0,,[]
2023-06-21,"Constantine, DZ",cloudy,6.0,12.3,95.0,16.0,0.0,0.092,,[]
2023-06-22,"Constantine, DZ",sunny,14.6,21.2,77.0,13.0,0.0,0.09,,"[{'start_time_local': '02:58', 'event_type': 'local_news', 'title': 'Neighborhood Cleanup', 'description': 'Civic engagement.', 'channel_focus': 'all', 'tags': 'community|city'}]"
2023-06-23,"Constantine, DZ",sunny,24.9,34.6,51.0,4.0,0.0,0.009,,"[{'start_time_local': '15:00', 'event_type': 'football_final', 'title': 'jagged Derby — Zemlakview vs East Oleport', 'description': 'High-profile local derby match.', 'channel_focus': 'delivery', 'tags': 'football|derby|sports|prime'}]"
2023-06-24,"Constantine, DZ",cloudy,7.8,16.7,85.0,8.0,0.0,0.028,,"[{'start_time_local': '', 'event_type': 'economy', 'title': 'Business Chamber Roundtable', 'description': 'Local enterprise meetup.', 'channel_focus': 'delivery', 'tags': 'economy|business'}, {'start_time_local': '00:00', 'event_type': 'public_holiday', 'title': 'athletic Public Holiday', 'description': 'City-wide day off. Families gather; dine-in lunch can increase; delivery rises at dinner.', 'channel_focus': 'all', 'tags': 'holiday|family|leisure'}, {'start_time_local': '23:06', 'event_type': 'economy', 'title': 'Fuel Price Adjustment', 'description': 'Local enterprise meetup.', 'channel_focus': 'delivery', 'tags': 'economy|business'}]"
2023-06-25,"Constantine, DZ",cloudy,4.4,13.4,92.0,7.0,0.0,0.009,,[]
2023-06-26,"Constantine, DZ",sunny,22.4,28.2,61.0,14.0,0.0,0.088,,[]
2023-06-27,"Constantine, DZ",sunny,23.3,31.1,47.0,18.0,0.0,0.043,,[]
2023-06-28,"Constantine, DZ",cloudy,4.1,13.6,93.0,13.0,0.0,0.202,,"[{'start_time_local': '13:37', 'event_type': 'politics', 'title': 'Municipal Council Budget Review', 'description': 'Routine policy update.', 'channel_focus': 'pickup', 'tags': 'politics|civics'}]"
2023-06-29,"Constantine, DZ",light_rain,12.4,18.2,77.0,24.0,4.3,0.213,,[]
2023-06-30,"Constantine, DZ",sunny,24.6,32.1,36.0,13.0,0.0,0.077,,"[{'start_time_local': '15:00', 'event_type': 'football_match', 'title': 'League Match — West Frankie vs Port Elmo', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2023-07-01,"Constantine, DZ",sunny,12.1,23.1,71.0,17.0,0.0,0.0,,[]
2023-07-02,"Constantine, DZ",sunny,12.0,23.0,73.0,13.0,0.0,0.0,,[]
2023-07-03,"Constantine, DZ",sunny,13.6,22.1,73.0,18.0,0.0,0.043,,[]
2023-07-04,"Constantine, DZ",sunny,18.7,24.9,57.0,24.0,0.0,0.0,,"[{'start_time_local': '21:00', 'event_type': 'football_final', 'title': 'sociable Derby — Lake Bert vs Skylarburgh', 'description': 'High-profile local derby match.', 'channel_focus': 'delivery', 'tags': 'football|derby|sports|prime'}]"
2023-07-05,"Constantine, DZ",sunny,17.6,27.1,59.0,24.0,0.0,0.0,,[]
2023-07-06,"Constantine, DZ",sunny,20.9,30.4,49.0,12.0,0.0,0.003,,[]
2023-07-07,"Constantine, DZ",sunny,22.7,29.7,58.0,3.0,0.0,0.174,,"[{'start_time_local': '17:30', 'event_type': 'football_match', 'title': 'League Match — New Cordellhaven vs Port Cielo', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2023-07-08,"Constantine, DZ",sunny,23.9,31.8,71.0,4.0,0.0,0.0,,"[{'start_time_local': '12:13', 'event_type': 'local_news', 'title': 'Community Center Renovation', 'description': 'Art initiative.', 'channel_focus': 'pickup', 'tags': 'community|city'}, {'start_time_local': '17:30', 'event_type': 'football_match', 'title': 'League Match — New Maurice vs Leonardoland', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2023-07-09,"Constantine, DZ",sunny,26.3,32.1,55.0,22.0,0.0,0.052,,"[{'start_time_local': '06:04', 'event_type': 'celebrity', 'title': 'Local Artist Releases Single', 'description': 'Entertainment headline.', 'channel_focus': 'pickup', 'tags': 'entertainment|culture'}]"
2023-07-10,"Constantine, DZ",cloudy,6.9,13.9,90.0,4.0,0.0,0.048,,[]
2023-07-11,"Constantine, DZ",sunny,12.8,21.5,64.0,20.0,0.0,0.081,,"[{'start_time_local': '21:00', 'event_type': 'football_match', 'title': 'League Match — East Dallinton vs North Kaelashire', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2023-07-12,"Constantine, DZ",light_rain,26.0,32.4,57.0,16.0,12.9,0.052,,[]
2023-07-13,"Constantine, DZ",sunny,16.0,24.9,59.0,8.0,0.0,0.0,,"[{'start_time_local': '23:57', 'event_type': 'economy', 'title': 'Fuel Price Adjustment', 'description': 'Local enterprise meetup.', 'channel_focus': 'all', 'tags': 'economy|business'}]"
2023-07-14,"Constantine, DZ",cloudy,3.5,12.4,92.0,14.0,0.0,0.002,,[]
2023-07-15,"Constantine, DZ",sunny,20.5,26.7,60.0,4.0,0.0,0.064,,[]
2023-07-16,"Constantine, DZ",sunny,26.1,35.1,55.0,8.0,0.0,0.0,,[]
2023-07-17,"Constantine, DZ",sunny,5.3,15.0,79.0,8.0,0.0,0.078,,[]
2023-07-18,"Constantine, DZ",sunny,3.5,15.9,70.0,2.0,0.0,0.029,,[]
2023-07-19,"Constantine, DZ",sunny,19.8,33.6,55.0,8.0,0.0,0.066,,[]
2023-07-20,"Constantine, DZ",sunny,16.1,29.2,69.0,16.0,0.0,0.017,,"[{'start_time_local': '', 'event_type': 'traffic_disruption', 'title': 'Overnight Road Maintenance', 'description': 'Minor traffic impact.', 'channel_focus': 'delivery', 'tags': 'traffic|transport'}]"
2023-07-21,"Constantine, DZ",cloudy,6.0,9.9,95.0,16.0,0.0,0.125,,"[{'start_time_local': '15:00', 'event_type': 'football_match', 'title': 'League Match — East Honolulu vs Powlowskiborough', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2023-07-22,"Constantine, DZ",sunny,14.4,22.5,77.0,12.0,0.0,0.0,,[]
2023-07-23,"Constantine, DZ",sunny,23.1,30.5,45.0,11.0,0.0,0.183,,[]
2023-07-24,"Constantine, DZ",cloudy,12.4,18.1,92.0,16.0,0.0,0.0,,"[{'start_time_local': '19:55', 'event_type': 'economy', 'title': 'Business Chamber Roundtable', 'description': 'Minor price signal.', 'channel_focus': 'pickup', 'tags': 'economy|business'}]"
2023-07-25,"Constantine, DZ",cloudy,5.9,13.4,92.0,15.0,0.0,0.0,,"[{'start_time_local': '', 'event_type': 'local_news', 'title': 'Neighborhood Cleanup', 'description': 'Civic engagement.', 'channel_focus': 'pickup', 'tags': 'community|city'}]"
2023-07-26,"Constantine, DZ",sunny,18.9,31.5,56.0,16.0,0.0,0.05,,"[{'start_time_local': '20:45', 'event_type': 'football_match', 'title': 'League Match — South Filiberto vs Belleville', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2023-07-27,"Constantine, DZ",sunny,20.3,30.9,73.0,12.0,0.0,0.0,,"[{'start_time_local': '00:00', 'event_type': 'public_holiday', 'title': 'sentimental Public Holiday', 'description': 'City-wide day off. Families gather; dine-in lunch can increase; delivery rises at dinner.', 'channel_focus': 'all', 'tags': 'holiday|family|leisure'}]"
2023-07-28,"Constantine, DZ",sunny,3.8,14.4,82.0,7.0,0.0,0.0,,"[{'start_time_local': '21:00', 'event_type': 'football_match', 'title': 'League Match — Satterfieldville vs New Griffinberg', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2023-07-29,"Constantine, DZ",sunny,12.2,18.4,79.0,15.0,0.0,0.0,,[]
2023-07-30,"Constantine, DZ",sunny,22.8,35.4,50.0,21.0,0.0,0.0,,[]
2023-07-31,"Constantine, DZ",sunny,14.8,19.8,59.0,15.0,0.0,0.005,,[]
2023-08-01,"Constantine, DZ",sunny,13.0,16.0,79.0,10.0,0.0,0.263,,[]
2023-08-02,"Constantine, DZ",light_rain,12.1,20.1,74.0,21.0,11.5,0.082,,"[{'start_time_local': '', 'event_type': 'tech_news', 'title': 'Regional Tech Meetup', 'description': 'Academic talk.', 'channel_focus': 'delivery', 'tags': 'tech|events'}]"
2023-08-03,"Constantine, DZ",sunny,15.8,20.1,60.0,20.0,0.0,0.15,,[]
2023-08-04,"Constantine, DZ",sunny,18.8,28.0,63.0,21.0,0.0,0.0,,[]
2023-08-05,"Constantine, DZ",sunny,17.9,30.2,63.0,21.0,0.0,0.015,,[]
2023-08-06,"Constantine, DZ",sunny,22.8,28.5,65.0,15.0,0.0,0.0,,[]
2023-08-07,"Constantine, DZ",sunny,23.0,29.2,52.0,11.0,0.0,0.019,,[]
2023-08-08,"Constantine, DZ",sunny,21.4,29.7,50.0,16.0,0.0,0.181,,"[{'start_time_local': '', 'event_type': 'tech_news', 'title': 'University AI Seminar', 'description': 'Academic talk.', 'channel_focus': 'all', 'tags': 'tech|events'}]"
2023-08-09,"Constantine, DZ",sunny,24.2,36.5,54.0,10.0,0.0,0.107,,[]
2023-08-10,"Constantine, DZ",cloudy,1.6,12.1,87.0,21.0,0.0,0.059,,[]
2023-08-11,"Constantine, DZ",sunny,11.7,20.6,71.0,19.0,0.0,0.121,,[]
2023-08-12,"Constantine, DZ",sunny,21.4,31.9,33.0,16.0,0.0,0.0,,[]
2023-08-13,"Constantine, DZ",sunny,12.7,21.5,86.0,8.0,0.0,0.065,,[]
2023-08-14,"Constantine, DZ",cloudy,1.3,16.4,95.0,7.0,0.0,0.07,,[]
2023-08-15,"Constantine, DZ",sunny,18.9,30.3,57.0,22.0,0.0,0.0,,"[{'start_time_local': '', 'event_type': 'traffic_disruption', 'title': 'Temporary Lane Closures', 'description': 'Routine maintenance.', 'channel_focus': 'delivery', 'tags': 'traffic|transport'}, {'start_time_local': '21:00', 'event_type': 'football_match', 'title': 'League Match — Burleson vs Greenville', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}, {'start_time_local': '23:15', 'event_type': 'economy', 'title': 'Business Chamber Roundtable', 'description': 'Local enterprise meetup.', 'channel_focus': 'all', 'tags': 'economy|business'}]"
2023-08-16,"Constantine, DZ",sunny,20.5,31.2,62.0,17.0,0.0,0.006,,[]
2023-08-17,"Constantine, DZ",sunny,7.6,14.6,77.0,12.0,0.0,0.0,,[]
2023-08-18,"Constantine, DZ",cloudy,6.0,16.4,89.0,17.0,0.0,0.089,,"[{'start_time_local': '17:30', 'event_type': 'football_match', 'title': 'League Match — Cathrynshire vs Newport News', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2023-08-19,"Constantine, DZ",sunny,26.8,30.1,58.0,9.0,0.0,0.0,,"[{'start_time_local': '17:30', 'event_type': 'football_match', 'title': 'League Match — Long Beach vs Leschburgh', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2023-08-20,"Constantine, DZ",sunny,18.1,27.4,76.0,7.0,0.0,0.0,,[]
2023-08-21,"Constantine, DZ",cloudy,1.3,15.1,89.0,18.0,0.0,0.063,,[]
2023-08-22,"Constantine, DZ",sunny,14.7,24.7,67.0,28.0,0.0,0.091,,"[{'start_time_local': '22:36', 'event_type': 'tech_news', 'title': 'New Telecom Package', 'description': 'Technology updates.', 'channel_focus': 'delivery', 'tags': 'tech|events'}]"
2023-08-23,"Constantine, DZ",sunny,27.5,35.6,34.0,16.0,0.0,0.066,,[]
2023-08-24,"Constantine, DZ",cloudy,9.6,19.9,87.0,15.0,0.0,0.0,,[]
2023-08-25,"Constantine, DZ",cloudy,3.4,13.1,95.0,18.0,0.0,0.0,,"[{'start_time_local': '20:00', 'event_type': 'football_match', 'title': 'League Match — Chattanooga vs Gusikowskifort', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2023-08-26,"Constantine, DZ",sunny,22.0,31.5,44.0,10.0,0.0,0.038,,"[{'start_time_local': '15:00', 'event_type': 'football_match', 'title': 'League Match — North Teagan vs Fort Helenshire', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2023-08-27,"Constantine, DZ",sunny,20.3,27.5,47.0,12.0,0.0,0.0,,[]
2023-08-28,"Constantine, DZ",cloudy,1.7,12.8,85.0,22.0,0.0,0.0,,"[{'start_time_local': '03:22', 'event_type': 'local_news', 'title': 'Community Center Renovation', 'description': 'Facilities upgrade.', 'channel_focus': 'delivery', 'tags': 'community|city'}]"
2023-08-29,"Constantine, DZ",sunny,12.3,17.8,64.0,18.0,0.0,0.017,,"[{'start_time_local': '00:00', 'event_type': 'school_break', 'title': 'School Break', 'description': 'Families at home; lunch dine-in may increase; dinner delivery slightly up.', 'channel_focus': 'all', 'tags': 'school|vacation|family'}]"
2023-08-30,"Constantine, DZ",sunny,26.9,32.2,37.0,2.0,0.0,0.098,,"[{'start_time_local': '00:00', 'event_type': 'school_break', 'title': 'School Break', 'description': 'Families at home; lunch dine-in may increase; dinner delivery slightly up.', 'channel_focus': 'all', 'tags': 'school|vacation|family'}, {'start_time_local': '18:30', 'event_type': 'football_match', 'title': 'League Match — Irvingville vs Titusville', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2023-08-31,"Constantine, DZ",sunny,16.8,26.3,56.0,19.0,0.0,0.0,,"[{'start_time_local': '00:00', 'event_type': 'school_break', 'title': 'School Break', 'description': 'Families at home; lunch dine-in may increase; dinner delivery slightly up.', 'channel_focus': 'all', 'tags': 'school|vacation|family'}]"
2023-09-01,"Constantine, DZ",cloudy,10.6,18.3,89.0,10.0,0.0,0.225,,"[{'start_time_local': '00:00', 'event_type': 'school_break', 'title': 'School Break', 'description': 'Families at home; lunch dine-in may increase; dinner delivery slightly up.', 'channel_focus': 'all', 'tags': 'school|vacation|family'}, {'start_time_local': '20:00', 'event_type': 'football_final', 'title': 'torn Derby — North Rowenaworth vs New Fredrickmouth', 'description': 'High-profile local derby match.', 'channel_focus': 'delivery', 'tags': 'football|derby|sports|prime'}]"
2023-09-02,"Constantine, DZ",sunny,11.0,21.0,71.0,11.0,0.0,0.111,,"[{'start_time_local': '00:00', 'event_type': 'school_break', 'title': 'School Break', 'description': 'Families at home; lunch dine-in may increase; dinner delivery slightly up.', 'channel_focus': 'all', 'tags': 'school|vacation|family'}]"
2023-09-03,"Constantine, DZ",sunny,16.3,22.7,70.0,7.0,0.0,0.037,,"[{'start_time_local': '00:00', 'event_type': 'school_break', 'title': 'School Break', 'description': 'Families at home; lunch dine-in may increase; dinner delivery slightly up.', 'channel_focus': 'all', 'tags': 'school|vacation|family'}]"
2023-09-04,"Constantine, DZ",sunny,18.4,24.8,67.0,21.0,0.0,0.279,,"[{'start_time_local': '00:00', 'event_type': 'public_holiday', 'title': 'unfortunate Public Holiday', 'description': 'City-wide day off. Families gather; dine-in lunch can increase; delivery rises at dinner.', 'channel_focus': 'all', 'tags': 'holiday|family|leisure'}, {'start_time_local': '00:00', 'event_type': 'school_break', 'title': 'School Break', 'description': 'Families at home; lunch dine-in may increase; dinner delivery slightly up.', 'channel_focus': 'all', 'tags': 'school|vacation|family'}, {'start_time_local': '16:40', 'event_type': 'local_news', 'title': 'Community Center Renovation', 'description': 'Facilities upgrade.', 'channel_focus': 'all', 'tags': 'community|city'}]"
2023-09-05,"Constantine, DZ",sunny,19.0,24.1,53.0,22.0,0.0,0.171,,"[{'start_time_local': '00:00', 'event_type': 'school_break', 'title': 'School Break', 'description': 'Families at home; lunch dine-in may increase; dinner delivery slightly up.', 'channel_focus': 'all', 'tags': 'school|vacation|family'}]"
2023-09-06,"Constantine, DZ",light_rain,21.1,30.5,62.0,9.0,5.5,0.045,,"[{'start_time_local': '00:00', 'event_type': 'school_break', 'title': 'School Break', 'description': 'Families at home; lunch dine-in may increase; dinner delivery slightly up.', 'channel_focus': 'all', 'tags': 'school|vacation|family'}]"
2023-09-07,"Constantine, DZ",sunny,20.1,31.8,52.0,9.0,0.0,0.148,,"[{'start_time_local': '00:00', 'event_type': 'school_break', 'title': 'School Break', 'description': 'Families at home; lunch dine-in may increase; dinner delivery slightly up.', 'channel_focus': 'all', 'tags': 'school|vacation|family'}]"
2023-09-08,"Constantine, DZ",sunny,21.6,29.4,60.0,10.0,0.0,0.109,,"[{'start_time_local': '00:00', 'event_type': 'school_break', 'title': 'School Break', 'description': 'Families at home; lunch dine-in may increase; dinner delivery slightly up.', 'channel_focus': 'all', 'tags': 'school|vacation|family'}]"
2023-09-09,"Constantine, DZ",sunny,23.0,32.9,38.0,9.0,0.0,0.174,,"[{'start_time_local': '00:00', 'event_type': 'school_break', 'title': 'School Break', 'description': 'Families at home; lunch dine-in may increase; dinner delivery slightly up.', 'channel_focus': 'all', 'tags': 'school|vacation|family'}]"
2023-09-10,"Constantine, DZ",light_rain,3.3,12.5,95.0,16.0,17.8,0.111,,"[{'start_time_local': '00:00', 'event_type': 'school_break', 'title': 'School Break', 'description': 'Families at home; lunch dine-in may increase; dinner delivery slightly up.', 'channel_focus': 'all', 'tags': 'school|vacation|family'}]"
2023-09-11,"Constantine, DZ",sunny,10.4,16.9,60.0,14.0,0.0,0.044,,"[{'start_time_local': '', 'event_type': 'economy', 'title': 'Fuel Price Adjustment', 'description': 'Minor price signal.', 'channel_focus': 'all', 'tags': 'economy|business'}, {'start_time_local': '00:00', 'event_type': 'school_break', 'title': 'School Break', 'description': 'Families at home; lunch dine-in may increase; dinner delivery slightly up.', 'channel_focus': 'all', 'tags': 'school|vacation|family'}]"
2023-09-12,"Constantine, DZ",sunny,25.4,35.1,46.0,21.0,0.0,0.041,,"[{'start_time_local': '19:57', 'event_type': 'politics', 'title': 'Municipal Council Budget Review', 'description': 'Civic session announcement.', 'channel_focus': 'delivery', 'tags': 'politics|civics'}]"
2023-09-13,"Constantine, DZ",sunny,12.7,21.7,72.0,17.0,0.0,0.184,,"[{'start_time_local': '21:00', 'event_type': 'football_match', 'title': 'League Match — Oberbrunnerbury vs West Maynard', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2023-09-14,"Constantine, DZ",cloudy,2.9,12.5,95.0,20.0,0.0,0.18,,[]
2023-09-15,"Constantine, DZ",sunny,16.5,27.7,62.0,8.0,0.0,0.065,,[]
2023-09-16,"Constantine, DZ",sunny,23.5,30.7,67.0,18.0,0.0,0.128,,[]
2023-09-17,"Constantine, DZ",cloudy,6.8,16.5,89.0,12.0,0.0,0.218,,[]
2023-09-18,"Constantine, DZ",light_rain,9.7,16.1,89.0,18.0,0.0,0.247,,[]
2023-09-19,"Constantine, DZ",sunny,19.8,36.1,35.0,15.0,0.0,0.282,,[]
2023-09-20,"Constantine, DZ",sunny,18.3,26.3,55.0,2.0,0.0,0.122,,[]
2023-09-21,"Constantine, DZ",cloudy,3.7,11.5,95.0,17.0,0.0,0.242,,[]
2023-09-22,"Constantine, DZ",sunny,12.3,25.4,81.0,12.0,0.0,0.112,,"[{'start_time_local': '20:00', 'event_type': 'football_match', 'title': 'League Match — Lake Ivy vs Prohaskamouth', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2023-09-23,"Constantine, DZ",sunny,27.5,34.0,41.0,19.0,0.0,0.241,,[]
2023-09-24,"Constantine, DZ",sunny,7.6,19.3,81.0,15.0,0.0,0.042,,[]
2023-09-25,"Constantine, DZ",cloudy,4.4,12.6,94.0,22.0,0.0,0.045,,[]
2023-09-26,"Constantine, DZ",sunny,22.5,26.6,64.0,17.0,0.0,0.085,,[]
2023-09-27,"Constantine, DZ",light_rain,20.8,26.8,74.0,8.0,11.6,0.097,,[]
2023-09-28,"Constantine, DZ",cloudy,3.0,15.3,89.0,14.0,0.0,0.073,,"[{'start_time_local': '13:24', 'event_type': 'economy', 'title': 'Quarterly Economic Outlook', 'description': 'Local enterprise meetup.', 'channel_focus': 'all', 'tags': 'economy|business'}]"
2023-09-29,"Constantine, DZ",sunny,6.3,23.1,83.0,19.0,0.0,0.099,,"[{'start_time_local': '18:49', 'event_type': 'celebrity', 'title': 'Celebrity Visit Rumor', 'description': 'Cultural release.', 'channel_focus': 'all', 'tags': 'entertainment|culture'}, {'start_time_local': '20:00', 'event_type': 'football_match', 'title': 'League Match — Gaithersburg vs Langoshboro', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2023-09-30,"Constantine, DZ",sunny,26.4,30.3,25.0,11.0,0.0,0.016,,"[{'start_time_local': '08:24', 'event_type': 'local_news', 'title': 'Public Art Unveiled', 'description': 'Art initiative.', 'channel_focus': 'all', 'tags': 'community|city'}, {'start_time_local': '21:00', 'event_type': 'football_match', 'title': 'League Match — New Brent vs Boulder', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
2023-10-01,"Constantine, DZ",light_rain,7.6,22.6,89.0,16.0,27.2,0.201,,[]
2023-10-02,"Constantine, DZ",light_rain,10.3,21.4,69.0,15.0,12.6,0.368,,[]
2023-10-03,"Constantine, DZ",sunny,14.0,23.7,77.0,11.0,0.0,0.204,,[]
2023-10-04,"Constantine, DZ",sunny,19.6,27.7,59.0,20.0,0.0,0.191,,[]
2023-10-05,"Constantine, DZ",sunny,18.5,28.7,64.0,15.0,0.0,0.248,,[]
2023-10-06,"Constantine, DZ",sunny,21.9,32.3,59.0,14.0,0.0,0.196,,"[{'start_time_local': '20:00', 'event_type': 'football_match', 'title': 'League Match — Hoppestead vs East Earline', 'description': 'Regular league fixture.', 'channel_focus': 'delivery', 'tags': 'football|league|sports'}]"
